evolvy_id,evolvy_inbox,chatwoot_inbox,created_at,data,periodo,status
205650,14448,12,1753161262,2025-07-22,dentro_periodo,importado
205651,14448,12,1753161263,2025-07-22,dentro_periodo,importado
205652,14448,12,1753161263,2025-07-22,dentro_periodo,importado
205653,14483,10,1753161616,2025-07-22,dentro_periodo,importado
205654,14448,12,1753162085,2025-07-22,dentro_periodo,importado
205655,14535,9,1753162942,2025-07-22,dentro_periodo,importado
205656,14448,12,1753163766,2025-07-22,dentro_periodo,importado
205657,14453,13,1753165264,2025-07-22,dentro_periodo,importado
205658,14483,10,1753169892,2025-07-22,dentro_periodo,importado
205659,14453,13,1753170545,2025-07-22,dentro_periodo,importado
205661,14453,13,1753171218,2025-07-22,dentro_periodo,importado
205662,14483,10,1753171373,2025-07-22,dentro_periodo,importado
205663,14448,12,1753172469,2025-07-22,dentro_periodo,importado
205664,14448,12,1753173731,2025-07-22,dentro_periodo,importado
205665,13726,11,1753175545,2025-07-22,dentro_periodo,importado
205666,14483,10,1753175749,2025-07-22,dentro_periodo,importado
205667,14453,13,1753177329,2025-07-22,dentro_periodo,importado
205668,14448,12,1753179666,2025-07-22,dentro_periodo,importado
205669,14483,10,1753180552,2025-07-22,dentro_periodo,importado
205670,14483,10,1753180656,2025-07-22,dentro_periodo,importado
205671,13984,11,1753180662,2025-07-22,dentro_periodo,importado
205672,14515,8,1753181616,2025-07-22,dentro_periodo,importado
205673,14448,12,1753181764,2025-07-22,dentro_periodo,importado
205674,5871,7,1753181871,2025-07-22,dentro_periodo,importado
205675,14448,12,1753183264,2025-07-22,dentro_periodo,importado
205676,13726,11,1753183270,2025-07-22,dentro_periodo,importado
205677,13984,11,1753183666,2025-07-22,dentro_periodo,importado
205678,14448,12,1753184525,2025-07-22,dentro_periodo,importado
205679,14535,9,1753184716,2025-07-22,dentro_periodo,importado
205680,14448,12,1753186041,2025-07-22,dentro_periodo,importado
205681,14448,12,1753186042,2025-07-22,dentro_periodo,importado
205682,14535,9,1753186336,2025-07-22,dentro_periodo,importado
205683,14483,10,1753187088,2025-07-22,dentro_periodo,importado
205684,13726,11,1753187127,2025-07-22,dentro_periodo,importado
205685,13984,11,1753187206,2025-07-22,dentro_periodo,importado
205686,13726,11,1753187269,2025-07-22,dentro_periodo,importado
205687,13984,11,1753187329,2025-07-22,dentro_periodo,importado
205688,14483,10,1753187992,2025-07-22,dentro_periodo,importado
205689,14483,10,1753188031,2025-07-22,dentro_periodo,importado
205690,13726,11,1753188108,2025-07-22,dentro_periodo,importado
205691,13726,11,1753188184,2025-07-22,dentro_periodo,importado
205692,14535,9,1753189066,2025-07-22,dentro_periodo,importado
205693,14448,12,1753189207,2025-07-22,dentro_periodo,importado
205694,13726,11,1753189277,2025-07-22,dentro_periodo,importado
205695,14448,12,1753189634,2025-07-22,dentro_periodo,importado
205696,14448,12,1753189634,2025-07-22,dentro_periodo,importado
205697,13726,11,1753190241,2025-07-22,dentro_periodo,importado
205698,13726,11,1753190302,2025-07-22,dentro_periodo,importado
205699,14483,10,1753190462,2025-07-22,dentro_periodo,importado
205700,13726,11,1753190753,2025-07-22,dentro_periodo,importado
205701,14535,9,1753190910,2025-07-22,dentro_periodo,importado
205702,13726,11,1753191497,2025-07-22,dentro_periodo,importado
205703,14483,10,1753191567,2025-07-22,dentro_periodo,importado
205704,13984,11,1753191594,2025-07-22,dentro_periodo,importado
205705,14453,13,1753192150,2025-07-22,dentro_periodo,importado
205706,14483,10,1753192475,2025-07-22,dentro_periodo,importado
205707,14535,9,1753192496,2025-07-22,dentro_periodo,importado
205708,14448,12,1753192575,2025-07-22,dentro_periodo,importado
205709,13726,11,1753192643,2025-07-22,dentro_periodo,importado
205710,14515,8,1753192704,2025-07-22,dentro_periodo,importado
205711,14448,12,1753192815,2025-07-22,dentro_periodo,importado
205712,14448,12,1753192817,2025-07-22,dentro_periodo,importado
205713,14448,12,1753192819,2025-07-22,dentro_periodo,importado
205714,14448,12,1753192820,2025-07-22,dentro_periodo,importado
205715,14448,12,1753192820,2025-07-22,dentro_periodo,importado
205716,14448,12,1753192822,2025-07-22,dentro_periodo,importado
205717,14448,12,1753192823,2025-07-22,dentro_periodo,importado
205718,14448,12,1753192824,2025-07-22,dentro_periodo,importado
205719,14448,12,1753192825,2025-07-22,dentro_periodo,importado
205720,14448,12,1753192826,2025-07-22,dentro_periodo,importado
205721,14448,12,1753192827,2025-07-22,dentro_periodo,importado
205722,14448,12,1753192828,2025-07-22,dentro_periodo,importado
205723,14448,12,1753192829,2025-07-22,dentro_periodo,importado
205724,14448,12,1753192829,2025-07-22,dentro_periodo,importado
205725,14483,10,1753193044,2025-07-22,dentro_periodo,importado
205726,14448,12,1753193227,2025-07-22,dentro_periodo,importado
205727,14515,8,1753193277,2025-07-22,dentro_periodo,importado
205728,13726,11,1753193715,2025-07-22,dentro_periodo,importado
205729,14483,10,1753193747,2025-07-22,dentro_periodo,importado
205730,13984,11,1753193806,2025-07-22,dentro_periodo,importado
205731,13726,11,1753194022,2025-07-22,dentro_periodo,importado
205732,13984,11,1753194091,2025-07-22,dentro_periodo,importado
205733,14483,10,1753194684,2025-07-22,dentro_periodo,importado
205734,14448,12,1753194908,2025-07-22,dentro_periodo,importado
205735,14448,12,1753195326,2025-07-22,dentro_periodo,importado
205736,14448,12,1753195326,2025-07-22,dentro_periodo,importado
205737,14448,12,1753195326,2025-07-22,dentro_periodo,importado
205738,14483,10,1753195402,2025-07-22,dentro_periodo,importado
205739,14483,10,1753195690,2025-07-22,dentro_periodo,importado
205740,14483,10,1753196124,2025-07-22,dentro_periodo,importado
205741,14448,12,1753196170,2025-07-22,dentro_periodo,importado
205742,14448,12,1753196170,2025-07-22,dentro_periodo,importado
205743,14483,10,1753196303,2025-07-22,dentro_periodo,importado
205744,14483,10,1753196354,2025-07-22,dentro_periodo,importado
205745,13726,11,1753196433,2025-07-22,dentro_periodo,importado
205747,5871,7,1753196765,2025-07-22,dentro_periodo,importado
205749,14448,12,1753198092,2025-07-22,dentro_periodo,importado
205750,13726,11,1753198270,2025-07-22,dentro_periodo,importado
205751,13984,11,1753198624,2025-07-22,dentro_periodo,importado
205752,14448,12,1753198932,2025-07-22,dentro_periodo,importado
205753,14483,10,1753199156,2025-07-22,dentro_periodo,importado
205754,14448,12,1753199354,2025-07-22,dentro_periodo,importado
205755,14535,9,1753199584,2025-07-22,dentro_periodo,importado
205756,5871,7,1753200023,2025-07-22,dentro_periodo,importado
205757,13726,11,1753200088,2025-07-22,dentro_periodo,importado
205758,14448,12,1753200845,2025-07-22,dentro_periodo,importado
205759,14483,10,1753201096,2025-07-22,dentro_periodo,importado
205760,14515,8,1753201893,2025-07-22,dentro_periodo,importado
205761,14483,10,1753202283,2025-07-22,dentro_periodo,importado
205762,14448,12,1753202525,2025-07-22,dentro_periodo,importado
205763,14448,12,1753202525,2025-07-22,dentro_periodo,importado
205764,14453,13,1753202954,2025-07-22,dentro_periodo,importado
205765,14448,12,1753202956,2025-07-22,dentro_periodo,importado
205766,14483,10,1753203161,2025-07-22,dentro_periodo,importado
205767,14453,13,1753203374,2025-07-22,dentro_periodo,importado
205768,14453,13,1753204024,2025-07-22,dentro_periodo,importado
205769,14448,12,1753204027,2025-07-22,dentro_periodo,importado
205770,5871,7,1753204224,2025-07-22,dentro_periodo,importado
205771,14483,10,1753204231,2025-07-22,dentro_periodo,importado
205772,13726,11,1753205428,2025-07-22,dentro_periodo,importado
205773,14483,10,1753205563,2025-07-22,dentro_periodo,importado
205774,14535,9,1753205581,2025-07-22,dentro_periodo,importado
205775,14483,10,1753206103,2025-07-22,dentro_periodo,importado
205776,14448,12,1753206128,2025-07-22,dentro_periodo,importado
205777,13726,11,1753206265,2025-07-22,dentro_periodo,importado
205778,13726,11,1753206433,2025-07-22,dentro_periodo,importado
205779,13726,11,1753207235,2025-07-22,dentro_periodo,importado
205780,13726,11,1753207244,2025-07-22,dentro_periodo,importado
205781,13726,11,1753207245,2025-07-22,dentro_periodo,importado
205782,13726,11,1753207259,2025-07-22,dentro_periodo,importado
205783,13726,11,1753207262,2025-07-22,dentro_periodo,importado
205784,13726,11,1753207275,2025-07-22,dentro_periodo,importado
205785,13726,11,1753207276,2025-07-22,dentro_periodo,importado
205786,13726,11,1753207279,2025-07-22,dentro_periodo,importado
205787,13726,11,1753207303,2025-07-22,dentro_periodo,importado
205788,14483,10,1753207472,2025-07-22,dentro_periodo,importado
205789,13984,11,1753208032,2025-07-22,dentro_periodo,importado
205790,14448,12,1753208062,2025-07-22,dentro_periodo,importado
205791,14448,12,1753208313,2025-07-22,dentro_periodo,importado
205792,14453,13,1753208477,2025-07-22,dentro_periodo,importado
205793,14448,12,1753208478,2025-07-22,dentro_periodo,importado
205794,13726,11,1753208518,2025-07-22,dentro_periodo,importado
205795,13726,11,1753208578,2025-07-22,dentro_periodo,importado
205796,14448,12,1753208891,2025-07-22,dentro_periodo,importado
205797,13726,11,1753208910,2025-07-22,dentro_periodo,importado
205798,13726,11,1753209058,2025-07-22,dentro_periodo,importado
205799,14483,10,1753209530,2025-07-22,dentro_periodo,importado
205800,14483,10,1753209716,2025-07-22,dentro_periodo,importado
205801,5871,7,1753209911,2025-07-22,dentro_periodo,importado
205802,14483,10,1753209953,2025-07-22,dentro_periodo,importado
205803,13726,11,1753210233,2025-07-22,dentro_periodo,importado
205804,14535,9,1753210273,2025-07-22,dentro_periodo,importado
205805,13984,11,1753210361,2025-07-22,dentro_periodo,importado
205806,14483,10,1753210392,2025-07-22,dentro_periodo,importado
205807,14448,12,1753210813,2025-07-22,dentro_periodo,importado
205808,14448,12,1753210814,2025-07-22,dentro_periodo,importado
205809,13726,11,1753210830,2025-07-22,dentro_periodo,importado
205810,13726,11,1753210855,2025-07-22,dentro_periodo,importado
205811,13726,11,1753210858,2025-07-22,dentro_periodo,importado
205812,14483,10,1753210965,2025-07-22,dentro_periodo,importado
205813,14483,10,1753211043,2025-07-22,dentro_periodo,importado
205814,14483,10,1753211893,2025-07-22,dentro_periodo,importado
205816,14448,12,1753212082,2025-07-22,dentro_periodo,importado
205817,13984,11,1753212902,2025-07-22,dentro_periodo,importado
205818,14483,10,1753212944,2025-07-22,dentro_periodo,importado
205819,14535,9,1753213157,2025-07-22,dentro_periodo,importado
205820,14483,10,1753213158,2025-07-22,dentro_periodo,importado
205821,14535,9,1753213579,2025-07-22,dentro_periodo,importado
205822,14448,12,1753213748,2025-07-22,dentro_periodo,importado
205823,14448,12,1753214407,2025-07-22,dentro_periodo,importado
205824,13984,11,1753214913,2025-07-22,dentro_periodo,importado
205825,13984,11,1753215099,2025-07-22,dentro_periodo,importado
205826,14483,10,1753215174,2025-07-22,dentro_periodo,importado
205827,14483,10,1753215438,2025-07-22,dentro_periodo,importado
205828,14453,13,1753216090,2025-07-22,dentro_periodo,importado
205829,14483,10,1753216192,2025-07-22,dentro_periodo,importado
205830,13726,11,1753216956,2025-07-22,dentro_periodo,importado
205831,14448,12,1753217352,2025-07-22,dentro_periodo,importado
205832,13726,11,1753217647,2025-07-22,dentro_periodo,importado
205833,13726,11,1753217957,2025-07-22,dentro_periodo,importado
205834,14448,12,1753218010,2025-07-22,dentro_periodo,importado
205835,14483,10,1753218362,2025-07-22,dentro_periodo,importado
205836,14448,12,1753218850,2025-07-22,dentro_periodo,importado
205837,14515,8,1753218851,2025-07-22,dentro_periodo,importado
205838,13726,11,1753219018,2025-07-22,dentro_periodo,importado
205839,14483,10,1753219268,2025-07-22,dentro_periodo,importado
205840,14448,12,1753219687,2025-07-22,dentro_periodo,importado
205841,13984,11,1753219792,2025-07-22,dentro_periodo,importado
205842,14483,10,1753219885,2025-07-22,dentro_periodo,importado
205843,14483,10,1753219988,2025-07-22,dentro_periodo,importado
205844,14453,13,1753220117,2025-07-22,dentro_periodo,importado
205845,14448,12,1753220119,2025-07-22,dentro_periodo,importado
205846,14483,10,1753220123,2025-07-22,dentro_periodo,importado
205847,14448,12,1753220529,2025-07-22,dentro_periodo,importado
205848,14448,12,1753220949,2025-07-22,dentro_periodo,importado
205849,14448,12,1753221377,2025-07-22,dentro_periodo,importado
205850,14483,10,1753221406,2025-07-22,dentro_periodo,importado
205851,14453,13,1753221605,2025-07-22,dentro_periodo,importado
205852,14483,10,1753221637,2025-07-22,dentro_periodo,importado
205853,14448,12,1753222043,2025-07-22,dentro_periodo,importado
205854,14483,10,1753222179,2025-07-22,dentro_periodo,importado
205855,13984,11,1753222309,2025-07-22,dentro_periodo,importado
205856,14448,12,1753222452,2025-07-22,dentro_periodo,importado
205857,14448,12,1753222452,2025-07-22,dentro_periodo,importado
205859,14453,13,1753222872,2025-07-22,dentro_periodo,importado
205860,14453,13,1753223704,2025-07-22,dentro_periodo,importado
205861,14483,10,1753224563,2025-07-22,dentro_periodo,importado
205862,14483,10,1753226004,2025-07-22,dentro_periodo,importado
205863,14453,13,1753226889,2025-07-22,dentro_periodo,importado
205864,14483,10,1753227830,2025-07-22,dentro_periodo,importado
205865,14483,10,1753228288,2025-07-22,dentro_periodo,importado
205866,14483,10,1753228371,2025-07-22,dentro_periodo,importado
205867,14483,10,1753229199,2025-07-22,dentro_periodo,importado
205868,14453,13,1753229233,2025-07-22,dentro_periodo,importado
205869,14535,9,1753230212,2025-07-22,dentro_periodo,importado
205870,14453,13,1753230908,2025-07-22,dentro_periodo,importado
205871,13726,11,1753230938,2025-07-22,dentro_periodo,importado
205872,13984,11,1753230957,2025-07-22,dentro_periodo,importado
205873,14535,9,1753231198,2025-07-22,dentro_periodo,importado
205874,14448,12,1753231328,2025-07-22,dentro_periodo,importado
205875,14453,13,1753231745,2025-07-22,dentro_periodo,importado
205876,14448,12,1753231746,2025-07-22,dentro_periodo,importado
205877,14448,12,1753232836,2025-07-22,dentro_periodo,importado
205878,14483,10,1753233409,2025-07-22,dentro_periodo,importado
205879,14483,10,1753234015,2025-07-22,dentro_periodo,importado
205880,14453,13,1753234088,2025-07-22,dentro_periodo,importado
205881,14483,10,1753234408,2025-07-22,dentro_periodo,importado
205882,14483,10,1753235461,2025-07-22,dentro_periodo,importado
205883,14535,9,1753236065,2025-07-22,dentro_periodo,importado
205884,13726,11,1753236362,2025-07-22,dentro_periodo,importado
205885,13726,11,1753236506,2025-07-22,dentro_periodo,importado
205886,14483,10,1753236524,2025-07-22,dentro_periodo,importado
205887,14448,12,1753237264,2025-07-22,dentro_periodo,importado
205888,14483,10,1753238701,2025-07-22,dentro_periodo,importado
205889,14483,10,1753238770,2025-07-22,dentro_periodo,importado
205890,14535,9,1753239236,2025-07-22,dentro_periodo,importado
205891,13984,11,1753239446,2025-07-22,dentro_periodo,importado
205892,13984,11,1753240212,2025-07-23,dentro_periodo,importado
205893,14515,8,1753240766,2025-07-23,dentro_periodo,importado
205894,14448,12,1753240875,2025-07-23,dentro_periodo,importado
205895,14483,10,1753240886,2025-07-23,dentro_periodo,importado
205896,14453,13,1753241715,2025-07-23,dentro_periodo,importado
205897,14483,10,1753242036,2025-07-23,dentro_periodo,importado
205898,14448,12,1753242128,2025-07-23,dentro_periodo,importado
205899,13726,11,1753243198,2025-07-23,dentro_periodo,importado
205900,14483,10,1753243612,2025-07-23,dentro_periodo,importado
205901,14483,10,1753243623,2025-07-23,dentro_periodo,importado
205902,14453,13,1753244482,2025-07-23,dentro_periodo,importado
205903,13984,11,1753244933,2025-07-23,dentro_periodo,importado
205904,14448,12,1753246164,2025-07-23,dentro_periodo,importado
205905,14448,12,1753246165,2025-07-23,dentro_periodo,importado
205906,14448,12,1753246165,2025-07-23,dentro_periodo,importado
205907,14515,8,1753247867,2025-07-23,dentro_periodo,importado
205908,14483,10,1753248502,2025-07-23,dentro_periodo,importado
205909,14483,10,1753249384,2025-07-23,dentro_periodo,importado
205910,14448,12,1753250179,2025-07-23,dentro_periodo,importado
205914,14483,10,1753257260,2025-07-23,dentro_periodo,importado
205915,14448,12,1753260125,2025-07-23,dentro_periodo,importado
205916,14448,12,1753260563,2025-07-23,dentro_periodo,importado
205917,14483,10,1753261446,2025-07-23,dentro_periodo,importado
205918,13726,11,1753262467,2025-07-23,dentro_periodo,importado
205919,14453,13,1753262884,2025-07-23,dentro_periodo,importado
205920,14448,12,1753262885,2025-07-23,dentro_periodo,importado
205921,14448,12,1753263317,2025-07-23,dentro_periodo,importado
205922,13984,11,1753263793,2025-07-23,dentro_periodo,importado
205923,14453,13,1753264154,2025-07-23,dentro_periodo,importado
205924,14483,10,1753264588,2025-07-23,dentro_periodo,importado
205925,14448,12,1753265652,2025-07-23,dentro_periodo,importado
205926,14535,9,1753265974,2025-07-23,dentro_periodo,importado
205927,14483,10,1753266602,2025-07-23,dentro_periodo,importado
205928,14483,10,1753266646,2025-07-23,dentro_periodo,importado
205929,14448,12,1753266905,2025-07-23,dentro_periodo,importado
205930,14448,12,1753267328,2025-07-23,dentro_periodo,importado
205931,14483,10,1753267470,2025-07-23,dentro_periodo,importado
205932,14483,10,1753268215,2025-07-23,dentro_periodo,importado
205933,14448,12,1753268407,2025-07-23,dentro_periodo,importado
205934,14483,10,1753268620,2025-07-23,dentro_periodo,importado
205935,5871,7,1753269156,2025-07-23,dentro_periodo,importado
205936,14448,12,1753269680,2025-07-23,dentro_periodo,importado
205937,14453,13,1753270086,2025-07-23,dentro_periodo,importado
205938,14483,10,1753271082,2025-07-23,dentro_periodo,importado
205939,14453,13,1753271345,2025-07-23,dentro_periodo,importado
205942,14483,10,1753273021,2025-07-23,dentro_periodo,importado
205943,14483,10,1753273079,2025-07-23,dentro_periodo,importado
205944,13726,11,1753273275,2025-07-23,dentro_periodo,importado
205945,14453,13,1753273683,2025-07-23,dentro_periodo,importado
205946,14483,10,1753273951,2025-07-23,dentro_periodo,importado
205947,14483,10,1753274028,2025-07-23,dentro_periodo,importado
205948,14448,12,1753274106,2025-07-23,dentro_periodo,importado
205949,14483,10,1753274482,2025-07-23,dentro_periodo,importado
205950,14483,10,1753274726,2025-07-23,dentro_periodo,importado
205951,13726,11,1753274735,2025-07-23,dentro_periodo,importado
205952,13726,11,1753274863,2025-07-23,dentro_periodo,importado
205953,14448,12,1753274954,2025-07-23,dentro_periodo,importado
205954,14483,10,1753275029,2025-07-23,dentro_periodo,importado
205955,14535,9,1753275125,2025-07-23,dentro_periodo,importado
205956,13984,11,1753275303,2025-07-23,dentro_periodo,importado
205957,14448,12,1753275380,2025-07-23,dentro_periodo,importado
205958,14448,12,1753275381,2025-07-23,dentro_periodo,importado
205959,14448,12,1753275381,2025-07-23,dentro_periodo,importado
205960,14448,12,1753275382,2025-07-23,dentro_periodo,importado
205961,14448,12,1753275382,2025-07-23,dentro_periodo,importado
205962,14448,12,1753275383,2025-07-23,dentro_periodo,importado
205963,14448,12,1753275384,2025-07-23,dentro_periodo,importado
205964,14448,12,1753275384,2025-07-23,dentro_periodo,importado
205965,14448,12,1753275384,2025-07-23,dentro_periodo,importado
205966,14448,12,1753275385,2025-07-23,dentro_periodo,importado
205967,14448,12,1753275385,2025-07-23,dentro_periodo,importado
205968,14448,12,1753275386,2025-07-23,dentro_periodo,importado
205969,14448,12,1753275386,2025-07-23,dentro_periodo,importado
205970,14448,12,1753275387,2025-07-23,dentro_periodo,importado
205971,14483,10,1753275392,2025-07-23,dentro_periodo,importado
205972,14483,10,1753275552,2025-07-23,dentro_periodo,importado
205974,14448,12,1753275610,2025-07-23,dentro_periodo,importado
205975,14448,12,1753275611,2025-07-23,dentro_periodo,importado
205976,14483,10,1753275771,2025-07-23,dentro_periodo,importado
205977,14483,10,1753276100,2025-07-23,dentro_periodo,importado
205978,14483,10,1753276330,2025-07-23,dentro_periodo,importado
205979,13984,11,1753276794,2025-07-23,dentro_periodo,importado
205980,14483,10,1753276963,2025-07-23,dentro_periodo,importado
205981,14535,9,1753277137,2025-07-23,dentro_periodo,importado
205982,14515,8,1753277142,2025-07-23,dentro_periodo,importado
205983,13984,11,1753277290,2025-07-23,dentro_periodo,importado
205984,13984,11,1753277298,2025-07-23,dentro_periodo,importado
205985,14483,10,1753277798,2025-07-23,dentro_periodo,importado
205986,14448,12,1753278149,2025-07-23,dentro_periodo,importado
205987,14448,12,1753278150,2025-07-23,dentro_periodo,importado
205988,14483,10,1753278227,2025-07-23,dentro_periodo,importado
205989,14448,12,1753278551,2025-07-23,dentro_periodo,importado
205990,14448,12,1753278551,2025-07-23,dentro_periodo,importado
205991,14483,10,1753278811,2025-07-23,dentro_periodo,importado
205992,14448,12,1753278984,2025-07-23,dentro_periodo,importado
205993,13726,11,1753279246,2025-07-23,dentro_periodo,importado
205994,14483,10,1753279662,2025-07-23,dentro_periodo,importado
205995,14483,10,1753279956,2025-07-23,dentro_periodo,importado
205996,14483,10,1753280002,2025-07-23,dentro_periodo,importado
205997,14448,12,1753280046,2025-07-23,dentro_periodo,importado
205998,14448,12,1753280046,2025-07-23,dentro_periodo,importado
205999,14483,10,1753280566,2025-07-23,dentro_periodo,importado
206000,14483,10,1753280824,2025-07-23,dentro_periodo,importado
206001,14453,13,1753281724,2025-07-23,dentro_periodo,importado
206002,14448,12,1753281726,2025-07-23,dentro_periodo,importado
206003,14453,13,1753282564,2025-07-23,dentro_periodo,importado
206004,13984,11,1753282571,2025-07-23,dentro_periodo,importado
206005,14535,9,1753282612,2025-07-23,dentro_periodo,importado
206006,13726,11,1753282833,2025-07-23,dentro_periodo,importado
206007,13726,11,1753282872,2025-07-23,dentro_periodo,importado
206008,13726,11,1753282874,2025-07-23,dentro_periodo,importado
206009,13726,11,1753282879,2025-07-23,dentro_periodo,importado
206010,13726,11,1753282882,2025-07-23,dentro_periodo,importado
206011,13726,11,1753282899,2025-07-23,dentro_periodo,importado
206012,13726,11,1753282902,2025-07-23,dentro_periodo,importado
206013,14448,12,1753283234,2025-07-23,dentro_periodo,importado
206014,14448,12,1753283235,2025-07-23,dentro_periodo,importado
206015,14535,9,1753283755,2025-07-23,dentro_periodo,importado
206016,14483,10,1753284152,2025-07-23,dentro_periodo,importado
206017,14483,10,1753284366,2025-07-23,dentro_periodo,importado
206018,14483,10,1753284891,2025-07-23,dentro_periodo,importado
206019,14535,9,1753285246,2025-07-23,dentro_periodo,importado
206020,14448,12,1753285325,2025-07-23,dentro_periodo,importado
206021,14483,10,1753285680,2025-07-23,dentro_periodo,importado
206022,14448,12,1753286165,2025-07-23,dentro_periodo,importado
206023,13726,11,1753286402,2025-07-23,dentro_periodo,importado
206024,5871,7,1753286587,2025-07-23,dentro_periodo,importado
206025,14448,12,1753287252,2025-07-23,dentro_periodo,importado
206026,14448,12,1753287253,2025-07-23,dentro_periodo,importado
206027,13726,11,1753287267,2025-07-23,dentro_periodo,importado
206028,14535,9,1753287426,2025-07-23,dentro_periodo,importado
206029,14535,9,1753287451,2025-07-23,dentro_periodo,importado
206030,14515,8,1753288008,2025-07-23,dentro_periodo,importado
206031,13726,11,1753288116,2025-07-23,dentro_periodo,importado
206032,14483,10,1753288237,2025-07-23,dentro_periodo,importado
206033,13726,11,1753288649,2025-07-23,dentro_periodo,importado
206034,14483,10,1753288817,2025-07-23,dentro_periodo,importado
206035,14483,10,1753289090,2025-07-23,dentro_periodo,importado
206036,14483,10,1753289117,2025-07-23,dentro_periodo,importado
206037,14453,13,1753289344,2025-07-23,dentro_periodo,importado
206038,14448,12,1753289346,2025-07-23,dentro_periodo,importado
206039,14453,13,1753289776,2025-07-23,dentro_periodo,importado
206040,14483,10,1753290765,2025-07-23,dentro_periodo,importado
206041,14448,12,1753291687,2025-07-23,dentro_periodo,importado
206042,14448,12,1753291687,2025-07-23,dentro_periodo,importado
206043,14483,10,1753291905,2025-07-23,dentro_periodo,importado
206044,14483,10,1753291953,2025-07-23,dentro_periodo,importado
206045,13726,11,1753291980,2025-07-23,dentro_periodo,importado
206046,14453,13,1753292108,2025-07-23,dentro_periodo,importado
206047,13726,11,1753292167,2025-07-23,dentro_periodo,importado
206048,14483,10,1753292566,2025-07-23,dentro_periodo,importado
206049,14483,10,1753292707,2025-07-23,dentro_periodo,importado
206050,14448,12,1753292947,2025-07-23,dentro_periodo,importado
206051,14448,12,1753293622,2025-07-23,dentro_periodo,importado
206052,13726,11,1753294357,2025-07-23,dentro_periodo,importado
206053,14453,13,1753294454,2025-07-23,dentro_periodo,importado
206054,14448,12,1753294456,2025-07-23,dentro_periodo,importado
206055,14448,12,1753294886,2025-07-23,dentro_periodo,importado
206056,14448,12,1753295289,2025-07-23,dentro_periodo,importado
206057,14483,10,1753295617,2025-07-23,dentro_periodo,importado
206058,13984,11,1753295992,2025-07-23,dentro_periodo,importado
206059,14448,12,1753296126,2025-07-23,dentro_periodo,importado
206060,13984,11,1753296152,2025-07-23,dentro_periodo,importado
206061,13726,11,1753296165,2025-07-23,dentro_periodo,importado
206062,14483,10,1753296853,2025-07-23,dentro_periodo,importado
206063,14448,12,1753296969,2025-07-23,dentro_periodo,importado
206064,14483,10,1753297467,2025-07-23,dentro_periodo,importado
206065,14483,10,1753298203,2025-07-23,dentro_periodo,importado
206066,14535,9,1753298773,2025-07-23,dentro_periodo,importado
206067,14448,12,1753298896,2025-07-23,dentro_periodo,importado
206068,14448,12,1753298896,2025-07-23,dentro_periodo,importado
206069,13726,11,1753299087,2025-07-23,dentro_periodo,importado
206070,13726,11,1753300830,2025-07-23,dentro_periodo,importado
206071,13726,11,1753300843,2025-07-23,dentro_periodo,importado
206072,13726,11,1753300846,2025-07-23,dentro_periodo,importado
206073,13726,11,1753300849,2025-07-23,dentro_periodo,importado
206074,13726,11,1753300850,2025-07-23,dentro_periodo,importado
206075,14448,12,1753301235,2025-07-23,dentro_periodo,importado
206076,14448,12,1753301235,2025-07-23,dentro_periodo,importado
206077,14483,10,1753301248,2025-07-23,dentro_periodo,importado
206078,14483,10,1753301731,2025-07-23,dentro_periodo,importado
206079,14483,10,1753302209,2025-07-23,dentro_periodo,importado
206080,14448,12,1753302490,2025-07-23,dentro_periodo,importado
206081,14483,10,1753302809,2025-07-23,dentro_periodo,importado
206082,14448,12,1753302910,2025-07-23,dentro_periodo,importado
206083,14483,10,1753303485,2025-07-23,dentro_periodo,importado
206084,13726,11,1753303773,2025-07-23,dentro_periodo,importado
206085,14453,13,1753304172,2025-07-23,dentro_periodo,importado
206086,13984,11,1753304184,2025-07-23,dentro_periodo,importado
206087,13726,11,1753305053,2025-07-23,dentro_periodo,importado
206088,14453,13,1753305244,2025-07-23,dentro_periodo,importado
206089,14448,12,1753305668,2025-07-23,dentro_periodo,importado
206090,13726,11,1753306063,2025-07-23,dentro_periodo,importado
206091,14448,12,1753306088,2025-07-23,dentro_periodo,importado
206092,13726,11,1753306132,2025-07-23,dentro_periodo,importado
206093,13726,11,1753306172,2025-07-23,dentro_periodo,importado
206094,13726,11,1753306189,2025-07-23,dentro_periodo,importado
206095,13726,11,1753306201,2025-07-23,dentro_periodo,importado
206096,13726,11,1753306211,2025-07-23,dentro_periodo,importado
206097,13726,11,1753306222,2025-07-23,dentro_periodo,importado
206098,13726,11,1753306236,2025-07-23,dentro_periodo,importado
206099,13726,11,1753306247,2025-07-23,dentro_periodo,importado
206100,13726,11,1753306256,2025-07-23,dentro_periodo,importado
206101,13726,11,1753306269,2025-07-23,dentro_periodo,importado
206102,13726,11,1753306292,2025-07-23,dentro_periodo,importado
206103,13726,11,1753306307,2025-07-23,dentro_periodo,importado
206104,13726,11,1753306316,2025-07-23,dentro_periodo,importado
206105,13726,11,1753306330,2025-07-23,dentro_periodo,importado
206106,13726,11,1753306349,2025-07-23,dentro_periodo,importado
206107,13726,11,1753306358,2025-07-23,dentro_periodo,importado
206108,13726,11,1753306369,2025-07-23,dentro_periodo,importado
206109,13726,11,1753306382,2025-07-23,dentro_periodo,importado
206110,13726,11,1753306390,2025-07-23,dentro_periodo,importado
