inbox|conv_id|att_id|extension|mimetype
5871|55450|9902741|unknown|unknown
5871|55474|9906912|unknown|unknown
5871|55573|9917493|unknown|unknown
5871|56|10769142|unknown|unknown
5871|58054|9927619|unknown|unknown
5871|58125|9934242|unknown|unknown
5871|58160|9935668|unknown|unknown
5871|58170|9936279|unknown|unknown
5871|58577|9979473|unknown|unknown
5871|58646|9997353|unknown|unknown
5871|58650|9997693|unknown|unknown
5871|58652|9997860|unknown|unknown
5871|58699|10010872|unknown|unknown
5871|59575|10090870|unknown|unknown
5871|60393|10127813|unknown|unknown
5871|61119|10136941|unknown|unknown
5871|61252|10137659|unknown|unknown
5871|61309|10139198|unknown|unknown
5871|62549|10225922|unknown|unknown
5871|62564|10230128|unknown|unknown
5871|62590|10242072|unknown|unknown
5871|62913|10289979|unknown|unknown
5871|62972|10299805|unknown|unknown
5871|64985|10339281|unknown|unknown
5871|64988|10339296|unknown|unknown
5871|64997|10339449|unknown|unknown
5871|65003|10339539|unknown|unknown
5871|65408|10341323|unknown|unknown
5871|66268|10347127|unknown|unknown
5871|66602|10348974|unknown|unknown
5871|68939|10424157|unknown|unknown
5871|68941|10424834|unknown|unknown
5871|69017|10449889|unknown|unknown
5871|70134|10479908|unknown|unknown
5871|70161|10487323|unknown|unknown
5871|70163|10487834|unknown|unknown
5871|70165|10489356|unknown|unknown
5871|70179|10493264|unknown|unknown
5871|70241|10499040|unknown|unknown
5871|70808|10525927|unknown|unknown
5871|71782|10544706|unknown|unknown
5871|71942|10547913|unknown|unknown
5871|72822|10550820|unknown|unknown
5871|73|10771096|unknown|unknown
5871|74341|10562453|unknown|unknown
5871|74347|10562946|unknown|unknown
5871|74419|10589518|unknown|unknown
5871|75177|10597419|unknown|unknown
5871|75208|10597726|unknown|unknown
5871|75283|10600824|unknown|unknown
5871|75316|10610623|unknown|unknown
5871|75373|10630696|unknown|unknown
5871|75969|10637378|unknown|unknown
5871|75971|10637391|unknown|unknown
5871|76066|10637474|unknown|unknown
5871|76272|10639127|unknown|unknown
5871|76282|10643053|unknown|unknown
5871|76301|10649213|unknown|unknown
5871|76311|10654312|unknown|unknown
5871|76324|10656962|unknown|unknown
5871|76332|10660905|unknown|unknown
5871|76528|10674637|unknown|unknown
5871|76891|10677192|unknown|unknown
5871|77089|10678158|unknown|unknown
5871|78232|10728351|unknown|unknown
5871|78248|10732767|unknown|unknown
5871|78267|10742773|unknown|unknown
5871|79036|10749857|unknown|unknown
5871|79070|10749874|unknown|unknown
5871|79071|10749911|unknown|unknown
5871|79075|10750023|unknown|unknown
5871|79077|10750131|unknown|unknown
5871|79632|10761220|unknown|unknown
5871|80148|10781127|unknown|unknown
5871|80158|10787245|unknown|unknown
5871|80165|10789032|unknown|unknown
5871|80305|10823110|unknown|unknown
5871|80314|10825253|unknown|unknown
5871|80385|10841966|unknown|unknown
5871|80396|10842530|unknown|unknown
5871|80452|10850791|unknown|unknown
5871|80458|10852024|unknown|unknown
5871|80549|10869851|unknown|unknown
5871|80553|10870134|unknown|unknown
5871|80555|10871880|unknown|unknown
5871|80639|10878006|unknown|unknown
5871|80708|10888951|unknown|unknown
5871|80709|10889383|unknown|unknown
5871|80753|10897110|unknown|unknown
5871|80756|10897271|unknown|unknown
5871|80792|10899019|unknown|unknown
5871|80827|10899394|unknown|unknown
5871|80829|10899708|unknown|unknown
5871|80916|10903043|unknown|unknown
5871|80920|10903069|unknown|unknown
5871|80988|10908158|unknown|unknown
5871|80994|10909089|unknown|unknown
5871|81020|10910895|unknown|unknown
5871|81060|10912475|unknown|unknown
5871|81085|10914384|unknown|unknown
5871|81191|10927100|unknown|unknown
5871|81194|10927286|unknown|unknown
5871|81221|10929319|unknown|unknown
5871|81238|10934837|unknown|unknown
5871|81328|10942469|unknown|unknown
5871|81338|10944391|unknown|unknown
5871|81466|10972263|unknown|unknown
5871|81493|10978702|unknown|unknown
5871|81522|10989556|unknown|unknown
5871|81531|10991912|unknown|unknown
5871|81656|11012025|unknown|unknown
5871|81666|11015498|unknown|unknown
5871|81795|11045226|unknown|unknown
5871|81842|11054267|unknown|unknown
5871|81844|11054279|unknown|unknown
5871|81853|11054493|unknown|unknown
5871|81900|11062288|unknown|unknown
5871|81982|11067062|unknown|unknown
5871|82050|11071541|unknown|unknown
5871|82060|11073721|unknown|unknown
5871|82078|11078646|unknown|unknown
5871|82146|11094816|unknown|unknown
5871|82171|11098539|unknown|unknown
5871|82218|11106753|unknown|unknown
5871|82251|11118401|unknown|unknown
5871|82343|11138016|unknown|unknown
5871|82364|11143407|unknown|unknown
5871|82387|11150679|unknown|unknown
5871|82434|11156015|unknown|unknown
5871|82442|11156055|unknown|unknown
5871|82493|11168506|unknown|unknown
5871|82522|11177208|unknown|unknown
5871|82528|11179720|unknown|unknown
5871|82556|11186469|unknown|unknown
5871|82561|11186897|unknown|unknown
5871|82601|11192113|unknown|unknown
5871|82610|11193033|unknown|unknown
5871|82667|11203041|unknown|unknown
5871|82694|11209763|unknown|unknown
5871|82724|11213578|unknown|unknown
5871|82734|11214182|unknown|unknown
5871|82745|11214378|unknown|unknown
5871|82746|11214385|unknown|unknown
5871|82914|11228265|unknown|unknown
5871|82915|11228334|unknown|unknown
5871|82948|11229892|unknown|unknown
5871|82951|11230065|unknown|unknown
5871|82966|11231210|unknown|unknown
5871|82968|11231269|unknown|unknown
5871|82970|11231384|unknown|unknown
5871|83101|11247532|unknown|unknown
5871|83127|11251443|unknown|unknown
5871|83134|11252079|unknown|unknown
5871|83177|11259027|unknown|unknown
5871|83284|11270224|unknown|unknown
5871|83342|11283459|unknown|unknown
5871|83347|11284796|unknown|unknown
5871|83429|11294777|unknown|unknown
5871|83430|11294842|unknown|unknown
5871|83431|11294890|unknown|unknown
5871|83546|11316449|unknown|unknown
5871|83616|11325101|unknown|unknown
5871|83708|11342359|unknown|unknown
5871|83730|11349312|unknown|unknown
5871|83781|11355492|unknown|unknown
5871|83806|11357684|unknown|unknown
5871|83868|11371945|unknown|unknown
5871|83936|11384880|unknown|unknown
5871|83950|11385351|unknown|unknown
5871|84067|11390264|unknown|unknown
5871|84134|11396090|unknown|unknown
5871|84137|11396096|unknown|unknown
5871|84145|11396300|unknown|unknown
5871|84176|11396974|unknown|unknown
5871|84204|11398653|unknown|unknown
5871|84318|11405793|unknown|unknown
5871|84347|11412207|unknown|unknown
5871|84361|11415286|unknown|unknown
5871|84476|11436955|unknown|unknown
5871|84535|11448133|unknown|unknown
5871|84914|11501468|unknown|unknown
5871|85007|11523939|unknown|unknown
5871|85022|11524618|unknown|unknown
5871|85336|11567291|unknown|unknown
5871|85383|11570849|unknown|unknown
5871|85519|11583582|unknown|unknown
5871|85523|11584194|unknown|unknown
5871|85555|11590732|unknown|unknown
5871|85574|11595069|unknown|unknown
5871|85590|11599483|unknown|unknown
5871|85594|11600821|unknown|unknown
5871|85631|11604417|unknown|unknown
5871|85725|11608101|unknown|unknown
5871|85794|11617069|unknown|unknown
5871|85815|11620188|unknown|unknown
5871|85872|11631477|unknown|unknown
5871|86004|11637559|unknown|unknown
5871|86014|11637800|unknown|unknown
5871|86033|11638712|unknown|unknown
5871|86167|11648240|unknown|unknown
5871|86176|11648975|unknown|unknown
5871|86234|11662830|unknown|unknown
5871|86337|11681610|unknown|unknown
5871|86513|11711646|unknown|unknown
5871|86533|11712429|unknown|unknown
5871|86540|11712800|unknown|unknown
5871|86576|11718112|unknown|unknown
5871|86643|11726015|unknown|unknown
5871|86725|11732825|unknown|unknown
5871|86820|11739302|unknown|unknown
5871|86834|11741847|unknown|unknown
5871|86986|11768602|unknown|unknown
5871|86994|11771438|unknown|unknown
5871|87007|11774038|unknown|unknown
5871|87008|11774071|unknown|unknown
5871|87095|11793241|unknown|unknown
5871|87122|11794403|unknown|unknown
5871|87189|11805975|unknown|unknown
5871|87341|11813999|unknown|unknown
5871|87380|11817900|unknown|unknown
5871|87463|11824444|unknown|unknown
5871|87493|11826563|unknown|unknown
5871|87495|11826946|unknown|unknown
5871|87633|11842550|unknown|unknown
5871|87753|11852871|unknown|unknown
5871|87885|11857639|unknown|unknown
5871|88156|11884982|unknown|unknown
5871|88164|11886526|unknown|unknown
5871|88188|11889125|unknown|unknown
5871|88210|11890052|unknown|unknown
5871|88216|11890294|unknown|unknown
5871|88226|11891058|unknown|unknown
5871|88229|11891230|unknown|unknown
5871|88267|11893185|unknown|unknown
5871|88275|11893602|unknown|unknown
5871|88304|11902887|unknown|unknown
5871|88340|11912110|unknown|unknown
5871|88357|11915639|unknown|unknown
5871|88361|11916886|unknown|unknown
5871|88408|11922582|unknown|unknown
5871|88415|11923577|unknown|unknown
5871|88418|11924048|unknown|unknown
5871|88434|11929895|unknown|unknown
5871|88448|11933007|unknown|unknown
5871|88461|11937034|unknown|unknown
5871|88569|11944745|unknown|unknown
5871|88626|11952532|unknown|unknown
5871|88641|11953006|unknown|unknown
5871|88649|11954971|unknown|unknown
5871|88653|11956455|unknown|unknown
5871|88654|11956487|unknown|unknown
5871|88684|11963064|unknown|unknown
5871|88752|11973182|unknown|unknown
5871|88766|11973810|unknown|unknown
5871|89156|12040785|unknown|unknown
5871|89199|12046702|unknown|unknown
5871|89265|12050137|unknown|unknown
5871|89269|12050826|unknown|unknown
5871|89299|12052551|unknown|unknown
5871|89397|12063972|unknown|unknown
5871|89543|12068620|unknown|unknown
5871|89579|12073356|unknown|unknown
5871|89650|12083844|unknown|unknown
5871|89739|12097863|unknown|unknown
5871|89793|12106887|unknown|unknown
5871|89933|12127757|unknown|unknown
5871|89980|12138377|unknown|unknown
5871|90026|12146387|unknown|unknown
5871|90078|12149018|unknown|unknown
5871|90117|12155713|unknown|unknown
5871|90169|12162866|unknown|unknown
5871|90213|12174009|unknown|unknown
5871|90321|12193129|unknown|unknown
5871|90351|12195886|unknown|unknown
5871|90359|12197818|unknown|unknown
5871|90372|12199682|unknown|unknown
5871|90383|12201537|unknown|unknown
5871|90393|12203127|unknown|unknown
5871|90563|13805492|unknown|unknown
5871|90711|12226838|unknown|unknown
5871|91031|12276668|unknown|unknown
5871|91034|12277129|unknown|unknown
5871|91047|12281773|unknown|unknown
5871|91355|12318853|unknown|unknown
5871|91429|12325132|unknown|unknown
5871|91460|12327562|unknown|unknown
5871|91524|12333887|unknown|unknown
5871|91709|12348874|unknown|unknown
5871|91722|12349822|unknown|unknown
5871|91785|12351921|unknown|unknown
5871|91795|12352094|unknown|unknown
5871|91841|12354029|unknown|unknown
5871|91888|12355160|unknown|unknown
5871|91889|12355162|unknown|unknown
5871|91945|12365346|unknown|unknown
5871|92066|12381864|unknown|unknown
5871|92181|12394569|unknown|unknown
5871|92443|12427051|unknown|unknown
5871|92448|12427849|unknown|unknown
5871|92467|12430992|unknown|unknown
5871|92531|12436236|unknown|unknown
5871|92624|12457572|unknown|unknown
5871|92743|12470870|unknown|unknown
5871|92788|12476685|unknown|unknown
5871|92838|12483751|unknown|unknown
5871|92839|12483754|unknown|unknown
5871|92841|12483771|unknown|unknown
5871|92921|12490697|unknown|unknown
5871|93019|12494496|unknown|unknown
5871|93020|12494509|unknown|unknown
5871|93063|12496840|unknown|unknown
5871|93074|12497101|unknown|unknown
5871|93162|12511749|unknown|unknown
5871|93171|12512041|unknown|unknown
5871|93174|12512628|unknown|unknown
5871|93270|12526316|unknown|unknown
5871|93307|12528286|unknown|unknown
5871|93355|12537677|unknown|unknown
5871|93362|12538764|unknown|unknown
5871|93363|12538766|unknown|unknown
5871|93378|12540191|unknown|unknown
5871|93400|12545017|unknown|unknown
5871|93577|12566591|unknown|unknown
5871|93592|12569071|unknown|unknown
5871|93690|12579782|unknown|unknown
5871|93703|12579899|unknown|unknown
5871|93708|12580036|unknown|unknown
5871|93723|12581763|unknown|unknown
5871|93816|12595932|unknown|unknown
5871|94116|12627374|unknown|unknown
5871|94127|12627521|unknown|unknown
5871|94262|12635426|unknown|unknown
5871|94415|12638992|unknown|unknown
5871|94900|12667136|unknown|unknown
5871|94911|12667503|unknown|unknown
5871|94926|12667535|unknown|unknown
5871|95151|12673679|unknown|unknown
5871|95255|12679411|unknown|unknown
5871|95287|12682568|unknown|unknown
5871|95480|12694270|unknown|unknown
5871|95915|12718240|unknown|unknown
5871|96020|12721743|unknown|unknown
5871|96022|12721936|unknown|unknown
5871|96090|12728944|unknown|unknown
5871|96139|12733625|unknown|unknown
5871|96559|12763865|unknown|unknown
5871|96670|12765817|unknown|unknown
5871|96763|12767923|unknown|unknown
5871|96816|12769710|unknown|unknown
5871|96838|12770962|unknown|unknown
5871|96934|12773800|unknown|unknown
5871|97177|12776764|unknown|unknown
5871|97387|12797688|unknown|unknown
5871|97400|12799303|unknown|unknown
5871|97976|12831135|unknown|unknown
5871|98099|12851349|unknown|unknown
5871|98186|12855896|unknown|unknown
5871|98230|12856863|unknown|unknown
5871|98327|12863662|unknown|unknown
5871|98339|12865606|unknown|unknown
5871|98387|12870108|unknown|unknown
5871|98390|12870239|unknown|unknown
5871|98399|12872749|unknown|unknown
5871|98406|12874683|unknown|unknown
5871|98417|12876431|unknown|unknown
5871|98426|12877291|unknown|unknown
5871|98437|12879343|unknown|unknown
5871|98536|12882553|unknown|unknown
5871|98570|12883105|unknown|unknown
5871|98657|12892219|unknown|unknown
5871|98714|12898591|unknown|unknown
5871|98731|12902092|unknown|unknown
5871|98744|12904487|unknown|unknown
5871|98769|12906117|unknown|unknown
5871|98771|12906141|unknown|unknown
5871|98773|12906151|unknown|unknown
5871|98774|12906155|unknown|unknown
5871|98842|12908177|unknown|unknown
5871|98903|12909666|unknown|unknown
5871|98913|12910148|unknown|unknown
5871|98921|12910982|unknown|unknown
5871|98967|12913071|unknown|unknown
5871|98971|12913139|unknown|unknown
5871|98981|12914107|unknown|unknown
5871|98982|12914184|unknown|unknown
5871|98988|12914599|unknown|unknown
5871|99031|12916469|unknown|unknown
5871|99051|12916973|unknown|unknown
5871|99097|12918177|unknown|unknown
5871|99106|12918237|unknown|unknown
5871|99175|12918627|unknown|unknown
5871|99226|12919329|unknown|unknown
5871|99269|12920597|unknown|unknown
5871|99357|12924251|unknown|unknown
5871|99386|12924617|unknown|unknown
5871|99397|12924837|unknown|unknown
5871|99445|12928757|unknown|unknown
5871|99473|12934232|unknown|unknown
5871|99535|12942654|unknown|unknown
5871|99567|12946579|unknown|unknown
5871|99579|12948512|unknown|unknown
5871|99581|12948706|unknown|unknown
5871|99744|12953229|unknown|unknown
5871|99783|12956632|unknown|unknown
5871|99846|12962726|unknown|unknown
5871|99860|12963493|unknown|unknown
5871|99874|12964535|unknown|unknown
5871|99898|12971985|unknown|unknown
