conversation_id,display_id,inbox,status_anterior,status_novo,mudanca,created_at
247585,247585,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-26 20:00:11
247586,247586,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-26 20:14:08
247587,247587,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-26 21:21:08
247588,247588,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-26 21:21:09
247589,247589,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-26 21:28:14
247590,247590,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-26 22:42:08
247591,247591,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-27 00:00:07
247592,247592,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-27 01:49:03
247593,247593,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 02:35:07
247594,247594,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 02:35:07
247595,247595,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 03:00:08
247596,247596,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-27 03:07:04
247597,247597,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 03:42:08
247598,247598,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-27 03:49:11
247599,247599,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 05:07:05
247600,247600,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 05:07:05
247601,247601,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 05:07:06
247602,247602,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 05:49:19
247603,247603,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 06:49:04
247604,247604,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 08:42:04
247605,247605,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 10:21:12
247607,247607,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 10:35:18
247608,247608,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 10:35:18
247609,247609,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 10:35:19
247610,247610,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 11:21:05
247611,247611,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 11:56:04
247612,247612,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 13:14:15
247613,247613,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 14:07:06
247614,247614,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 14:28:09
247615,247615,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-27 15:15:48
247616,247616,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-27 15:18:12
247617,247617,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 15:35:17
247618,247618,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 15:35:18
247619,247619,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 15:35:19
247620,247620,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 15:35:20
247621,247621,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 15:35:21
247622,247622,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 15:35:21
247623,247623,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 15:35:22
247624,247624,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 15:35:23
247625,247625,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 15:35:24
247626,247626,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 15:35:25
247627,247627,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 15:35:25
247628,247628,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 15:35:26
247629,247629,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-27 17:14:12
247630,247630,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 17:42:19
247631,247631,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-27 18:21:19
247632,247632,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-27 19:00:07
247633,247633,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-27 19:56:14
247634,247634,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 19:56:14
247635,247635,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 20:28:17
247636,247636,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 21:00:08
247637,247637,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-27 21:07:57
247638,247638,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-27 23:07:17
247640,247640,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-28 00:35:03
247641,247641,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-28 02:14:05
247642,247642,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-28 02:28:08
247643,247643,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-28 03:42:03
247644,247644,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-28 04:00:06
247645,247645,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-28 05:07:03
247646,247646,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-28 08:42:16
247647,247647,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-28 09:07:20
247648,247648,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-28 10:28:10
247649,247649,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-28 11:00:05
247650,247650,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-28 11:14:06
247651,247651,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-28 12:56:05
247652,247652,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-28 12:56:05
247653,247653,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-28 14:14:15
247654,247654,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-28 14:14:16
247655,247655,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-28 15:07:06
247656,247656,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-28 15:07:06
247657,247657,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-28 17:00:09
247658,247658,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-28 17:28:07
247659,247659,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-28 17:42:04
247660,247660,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-28 18:49:07
247661,247661,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-28 18:49:07
247662,247662,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-28 19:28:05
247663,247663,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-28 19:35:08
247664,247664,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-28 19:42:08
247665,247665,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-28 19:49:13
247666,247666,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-28 20:07:06
247667,247667,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-28 20:14:20
247669,247669,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-28 21:28:04
247670,247670,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-28 22:49:13
247671,247671,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-28 22:49:14
247672,247672,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-28 22:49:15
247673,247673,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-28 23:42:15
247674,247674,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-29 00:07:04
247675,247675,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-29 00:14:07
247676,247676,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-29 03:42:11
247677,247677,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-29 04:42:14
247678,247678,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-29 08:42:08
247679,247679,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-29 09:49:11
247680,247680,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-29 10:56:14
247681,247681,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-29 10:56:14
247682,247682,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-29 10:56:15
247683,247683,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-29 10:56:15
247684,247684,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-29 10:56:15
247685,247685,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-29 10:56:16
247686,247686,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-29 10:56:16
247687,247687,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-29 11:35:05
247688,247688,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-29 12:49:08
247689,247689,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-29 13:28:03
247690,247690,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-29 13:35:09
247691,247691,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-29 14:56:05
247692,247692,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-29 15:07:18
247693,247693,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-29 15:21:07
247694,247694,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-29 15:42:16
247695,247695,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-29 16:35:09
247696,247696,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-29 18:28:14
247697,247697,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-29 19:07:06
247698,247698,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-29 20:49:07
247699,247699,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-29 21:07:04
247700,247700,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-29 21:14:08
247701,247701,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-29 22:07:05
247702,247702,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-29 22:35:11
247703,247703,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-30 00:07:10
247704,247704,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 01:00:05
247705,247705,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-30 01:49:13
247706,247706,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-30 02:42:06
247707,247707,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 03:42:10
247708,247708,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 07:21:07
247709,247709,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-30 07:28:11
247710,247710,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 08:42:05
247711,247711,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 09:07:09
247712,247712,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 09:07:09
247713,247713,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 09:49:08
247714,247714,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 10:56:06
247715,247715,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 12:07:08
247716,247716,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-30 12:14:08
247717,247717,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 12:35:09
247718,247718,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 13:28:11
247719,247719,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 13:56:19
247720,247720,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-30 14:21:17
247721,247721,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 14:28:14
247722,247722,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 14:28:14
247723,247723,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 15:00:04
247724,247724,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 15:21:16
247725,247725,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 15:56:08
247726,247726,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 16:07:04
247727,247727,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-30 16:14:10
247728,247728,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 17:07:07
247729,247729,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-30 17:07:08
247731,247731,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 17:28:10
247732,247732,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-30 18:07:04
247733,247733,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-30 18:21:14
247734,247734,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-30 18:28:05
247735,247735,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-30 19:07:18
247736,247736,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 19:49:05
247737,247737,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 19:56:05
247738,247738,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 19:56:06
247739,247739,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 19:56:06
247740,247740,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-30 20:21:10
247741,247741,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 20:35:08
247742,247742,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 20:49:13
247743,247743,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 21:14:13
247744,247744,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-30 21:42:07
247745,247745,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 22:28:16
247746,247746,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 22:35:13
247747,247747,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-30 22:42:07
247748,247748,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-30 22:56:07
247749,247749,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-30 22:56:07
247750,247750,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-30 23:14:19
247751,247751,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 23:21:08
247752,247752,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 23:28:05
247753,247753,Contato Idiomus,3,3,open/pending -> snoozed,2025-06-30 23:49:20
247754,247754,Contato Idiomus,1,3,open/pending -> snoozed,2025-06-30 23:49:21
247755,247755,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 00:14:08
247756,247756,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 00:35:04
247757,247757,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-01 00:49:03
247758,247758,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 01:00:06
247759,247759,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-01 01:14:05
247760,247760,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 01:21:12
247761,247761,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 01:42:15
247762,247762,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 01:49:06
247763,247763,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-01 02:00:08
247764,247764,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 02:28:09
247765,247765,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 03:35:09
247766,247766,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 04:21:24
247767,247767,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 05:07:06
247768,247768,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 05:07:07
247769,247769,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 05:07:08
247770,247770,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 05:14:03
247771,247771,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-01 05:56:08
247772,247772,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 06:35:11
247773,247773,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 07:42:10
247774,247774,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 08:42:07
247775,247775,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-01 08:42:08
247776,247776,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 10:21:08
247777,247777,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-01 11:28:06
247778,247778,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 11:42:11
247779,247779,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-01 12:07:07
247780,247780,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 13:07:05
247781,247781,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-01 13:28:23
247782,247782,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 13:35:13
247783,247783,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-01 13:56:04
247784,247784,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 14:07:19
247785,247785,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 14:07:19
247786,247786,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-01 14:14:11
247787,247787,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-01 14:14:11
247788,247788,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 14:14:12
247789,247789,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-01 14:21:10
247790,247790,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 14:56:06
247791,247791,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 15:42:16
247792,247792,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 15:42:16
247793,247793,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 15:42:17
247794,247794,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 15:42:17
247795,247795,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 15:42:18
247796,247796,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 15:42:19
247797,247797,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 15:42:19
247798,247798,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 15:42:20
247799,247799,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 15:42:20
247800,247800,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 15:42:21
247801,247801,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 15:42:22
247802,247802,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 15:42:22
247803,247803,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 15:42:22
247804,247804,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 15:42:23
247805,247805,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 15:42:24
247806,247806,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 15:42:25
247807,247807,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-01 16:42:16
247808,247808,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 17:14:22
247809,247809,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-01 17:14:23
247810,247810,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-01 18:07:07
247811,247811,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-01 18:14:08
247812,247812,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 18:21:08
247813,247813,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 18:21:09
247814,247814,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-01 18:42:04
247815,247815,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 22:07:20
247816,247816,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-01 23:35:24
247817,247817,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 00:07:12
247818,247818,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 00:49:06
247819,247819,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-02 01:28:06
247820,247820,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 02:28:05
247821,247821,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 02:42:04
247822,247822,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 02:49:06
247823,247823,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 03:42:08
247824,247824,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 03:42:08
247825,247825,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-02 03:49:09
247826,247826,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 03:49:09
247827,247827,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 04:56:23
247828,247828,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 04:56:24
247829,247829,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 05:35:08
247830,247830,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 08:07:09
247831,247831,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 08:42:17
247832,247832,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 10:14:14
247833,247833,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 10:35:10
247834,247834,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 11:00:08
247835,247835,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 11:14:06
247836,247836,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-02 11:28:14
247837,247837,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 11:49:07
247838,247838,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 12:21:17
247839,247839,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-02 12:28:05
247840,247840,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 12:42:09
247841,247841,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 13:00:19
247842,247842,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 13:14:05
247843,247843,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 13:21:15
247844,247844,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 13:35:10
247845,247845,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 13:35:10
247846,247846,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 13:42:05
247847,247847,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 13:42:05
247848,247848,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 14:07:09
247849,247849,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 14:28:09
247850,247850,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 14:35:08
247851,247851,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-02 14:56:14
247852,247852,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 15:21:05
247853,247853,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 15:35:14
247854,247854,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-02 15:49:15
247855,247855,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 17:00:22
247856,247856,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 17:07:07
247857,247857,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 17:35:15
247858,247858,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-02 18:42:10
247859,247859,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 19:49:21
247860,247860,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 19:56:12
247861,247861,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 20:14:04
247862,247862,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-02 20:35:07
247863,247863,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 21:49:05
247864,247864,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 22:00:06
247865,247865,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 22:00:06
247866,247866,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-02 22:14:08
247867,247867,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-02 22:21:12
247868,247868,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-02 22:28:10
247869,247869,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 22:49:08
247870,247870,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-02 22:56:09
247871,247871,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-02 23:07:18
247872,247872,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 23:07:18
247873,247873,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-02 23:07:19
247874,247874,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-02 23:14:09
247875,247875,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-02 23:42:27
247876,247876,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-02 23:49:13
247877,247877,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-03 00:14:05
247878,247878,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-03 00:42:14
247879,247879,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-03 00:49:09
247880,247880,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-03 00:56:09
247881,247881,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-03 02:35:08
247882,247882,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-03 03:42:04
247883,247883,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-03 04:00:15
247884,247884,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-03 04:56:11
247885,247885,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-03 08:42:14
247886,247886,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-03 09:00:11
247887,247887,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-03 09:49:05
247888,247888,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-03 10:07:12
247889,247889,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-03 10:35:06
247890,247890,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-03 12:00:08
247891,247891,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-03 12:35:06
247892,247892,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-03 12:42:05
247893,247893,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-03 13:21:19
247894,247894,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-03 13:21:20
247895,247895,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-03 13:21:21
247896,247896,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-03 13:21:21
247897,247897,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-03 13:21:22
247898,247898,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-03 13:21:23
247899,247899,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-03 13:21:24
247900,247900,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-03 13:35:16
247901,247901,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-03 13:35:16
247902,247902,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-03 13:42:08
247903,247903,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-03 13:56:12
247904,247904,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-03 14:35:18
247905,247905,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-03 14:35:18
247906,247906,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-03 14:49:10
247907,247907,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-03 14:49:10
247908,247908,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-03 15:14:05
247909,247909,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-03 15:35:08
247910,247910,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-03 15:42:06
247911,247911,Contato Idiomus,1,3,open/pending -> snoozed,2025-07-03 15:49:06
247912,247912,Contato Idiomus,3,3,open/pending -> snoozed,2025-07-03 15:56:06
