chatwoot_id,evolvy_id,evolvy_inbox_id,inbox_id,inbox_name,status_anterior,status_novo,created_at
156341,116370,5598,1,Histórico Evolvy,pending,snoozed,2024-08-25 11:56:14
156344,116377,5598,1,Histórico Evolvy,pending,snoozed,2024-08-25 12:14:09
156348,116381,5598,1,Histórico Evolvy,pending,snoozed,2024-08-25 12:28:07
156353,116390,5598,1,Histórico Evolvy,pending,snoozed,2024-08-25 12:54:12
156355,116397,5598,1,Histórico Evolvy,pending,snoozed,2024-08-25 13:11:09
156356,116398,5598,1,Histórico Evolvy,pending,snoozed,2024-08-25 13:13:06
156359,116402,5598,1,Histórico Evolvy,pending,snoozed,2024-08-25 13:32:08
156360,116403,5598,1,Histórico Evolvy,pending,snoozed,2024-08-25 13:34:07
156362,116407,5598,1,Histórico Evolvy,pending,snoozed,2024-08-25 13:45:06
156368,116425,5598,1,Histórico Evolvy,pending,snoozed,2024-08-25 14:50:09
156372,116430,5598,1,Histórico Evolvy,pending,snoozed,2024-08-25 14:53:11
156378,116452,5598,1,Histórico Evolvy,pending,snoozed,2024-08-25 15:40:07
156379,116454,5598,1,Histórico Evolvy,pending,snoozed,2024-08-25 15:41:10
156381,116457,5598,1,Histórico Evolvy,pending,snoozed,2024-08-25 15:49:07
156383,116459,5598,1,Histórico Evolvy,pending,snoozed,2024-08-25 15:51:16
156386,116465,5598,1,Histórico Evolvy,pending,snoozed,2024-08-25 16:16:09
156387,116466,5598,1,Histórico Evolvy,pending,snoozed,2024-08-25 16:20:10
156388,116469,5598,1,Histórico Evolvy,pending,snoozed,2024-08-25 16:31:08
156391,116477,5598,1,Histórico Evolvy,pending,snoozed,2024-08-25 17:12:05
156392,116479,5598,1,Histórico Evolvy,pending,snoozed,2024-08-25 17:17:08
156397,116502,5598,1,Histórico Evolvy,pending,snoozed,2024-08-25 18:40:14
156400,116515,5598,1,Histórico Evolvy,pending,snoozed,2024-08-25 19:44:06
156403,116520,5598,1,Histórico Evolvy,pending,snoozed,2024-08-25 19:59:06
156407,116532,5598,1,Histórico Evolvy,pending,snoozed,2024-08-25 20:48:07
156409,116543,5598,1,Histórico Evolvy,pending,snoozed,2024-08-25 21:36:07
156412,116555,5598,1,Histórico Evolvy,pending,snoozed,2024-08-25 22:12:23
156419,116583,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 00:42:07
156420,116586,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 01:15:06
156422,116589,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 01:27:06
156424,116595,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 02:00:07
156427,116599,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 02:47:08
156428,116602,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 02:55:07
156430,116606,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 03:13:07
156431,116609,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 03:41:07
156432,116615,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 06:41:07
156433,116616,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 07:12:06
156434,116626,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 07:49:10
156435,116630,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 08:56:08
156442,116669,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 11:22:06
156446,116673,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 11:30:18
156448,116678,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 11:43:12
156449,116681,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 11:50:06
156451,116686,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 12:06:08
156454,116698,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 12:28:08
156455,116702,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 12:48:09
156456,116703,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 12:49:06
156461,116721,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 13:29:07
156462,116725,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 13:36:07
156465,116735,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 13:51:07
156470,116750,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 14:23:06
156471,116755,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 14:43:08
156472,116757,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 14:50:34
156477,116780,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 15:55:11
156479,116782,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 16:14:08
156483,116787,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 16:22:05
156497,116828,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 18:44:10
156498,116834,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 18:56:09
156502,116848,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 19:28:07
156508,116864,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 20:48:06
156511,116873,5598,1,Histórico Evolvy,pending,snoozed,2024-08-26 21:29:28
156515,116931,5598,1,Histórico Evolvy,pending,snoozed,2024-08-27 03:26:06
156519,116959,5598,1,Histórico Evolvy,pending,snoozed,2024-08-27 10:30:06
156520,116964,5598,1,Histórico Evolvy,pending,snoozed,2024-08-27 11:18:05
156522,116975,5598,1,Histórico Evolvy,pending,snoozed,2024-08-27 12:13:07
156524,116980,5598,1,Histórico Evolvy,pending,snoozed,2024-08-27 12:42:10
156565,117160,5598,1,Histórico Evolvy,pending,snoozed,2024-08-27 21:27:29
156566,117161,5598,1,Histórico Evolvy,pending,snoozed,2024-08-27 21:29:14
156567,117162,5598,1,Histórico Evolvy,pending,snoozed,2024-08-27 21:29:29
156569,117169,5598,1,Histórico Evolvy,pending,snoozed,2024-08-27 21:55:06
156570,117172,5598,1,Histórico Evolvy,pending,snoozed,2024-08-27 22:03:17
156571,117174,5598,1,Histórico Evolvy,pending,snoozed,2024-08-27 22:10:09
156572,117175,5598,1,Histórico Evolvy,pending,snoozed,2024-08-27 22:10:16
156574,117185,5598,1,Histórico Evolvy,pending,snoozed,2024-08-27 22:39:07
156575,117187,5598,1,Histórico Evolvy,pending,snoozed,2024-08-27 22:43:17
156577,117189,5598,1,Histórico Evolvy,pending,snoozed,2024-08-27 22:57:06
156578,117201,5598,1,Histórico Evolvy,pending,snoozed,2024-08-28 00:47:05
156586,117283,5598,1,Histórico Evolvy,pending,snoozed,2024-08-28 13:49:07
156588,117291,5598,1,Histórico Evolvy,pending,snoozed,2024-08-28 14:17:06
156598,117373,5598,1,Histórico Evolvy,pending,snoozed,2024-08-28 19:01:07
156599,117374,5598,1,Histórico Evolvy,pending,snoozed,2024-08-28 19:07:07
156604,117384,5598,1,Histórico Evolvy,pending,snoozed,2024-08-28 20:01:09
156606,117386,5598,1,Histórico Evolvy,pending,snoozed,2024-08-28 20:04:14
156607,117387,5598,1,Histórico Evolvy,pending,snoozed,2024-08-28 20:06:07
156610,117398,5598,1,Histórico Evolvy,pending,snoozed,2024-08-28 20:32:06
156614,117409,5598,1,Histórico Evolvy,pending,snoozed,2024-08-28 21:26:05
156615,117411,5598,1,Histórico Evolvy,pending,snoozed,2024-08-28 21:29:25
156618,117418,5598,1,Histórico Evolvy,pending,snoozed,2024-08-28 21:52:05
156620,117421,5598,1,Histórico Evolvy,pending,snoozed,2024-08-28 21:55:09
208052,117423,5599,1,Histórico Evolvy,pending,snoozed,2024-08-28 22:05:10
156622,117430,5598,1,Histórico Evolvy,pending,snoozed,2024-08-28 22:40:08
156623,117432,5598,1,Histórico Evolvy,pending,snoozed,2024-08-28 22:44:14
156625,117435,5598,1,Histórico Evolvy,pending,snoozed,2024-08-28 22:50:08
156626,117436,5598,1,Histórico Evolvy,pending,snoozed,2024-08-28 22:51:07
156627,117438,5598,1,Histórico Evolvy,pending,snoozed,2024-08-28 23:01:09
156628,117439,5598,1,Histórico Evolvy,pending,snoozed,2024-08-28 23:10:08
156630,117445,5598,1,Histórico Evolvy,pending,snoozed,2024-08-28 23:54:07
156631,117446,5598,1,Histórico Evolvy,pending,snoozed,2024-08-28 23:54:13
156632,117447,5598,1,Histórico Evolvy,pending,snoozed,2024-08-28 23:59:11
156634,117449,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 00:09:07
156637,117459,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 00:52:07
156647,117483,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 02:18:05
156648,117485,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 02:20:09
156650,117490,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 02:55:08
156651,117494,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 03:11:07
156652,117500,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 06:00:33
156654,117504,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 09:31:09
156655,117505,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 09:32:05
156657,117512,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 10:10:06
156658,117514,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 10:11:05
156659,117516,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 10:16:07
156674,117539,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 11:42:08
156675,117542,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 11:46:08
156678,117549,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 12:16:19
156683,117557,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 12:35:07
156697,117585,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 13:27:05
156719,117628,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 14:39:06
156721,117631,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 14:43:08
156722,117632,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 14:44:06
156727,117638,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 14:52:08
156728,117639,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 14:54:09
156729,117640,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 14:59:06
156731,117642,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 15:02:08
156733,117644,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 15:06:09
156734,117645,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 15:09:06
157737,117647,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 15:13:07
157738,117648,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 15:17:07
157739,117649,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 15:19:06
157740,117650,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 15:20:07
157744,117656,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 15:26:06
157746,117661,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 15:32:07
157750,117666,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 15:38:07
157752,117672,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 15:48:10
157753,117673,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 15:52:10
157754,117676,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 15:58:07
157755,117677,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 16:00:08
157756,117690,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 16:34:06
157757,117693,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 16:37:06
157760,117696,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 16:46:05
157763,117699,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 17:00:06
157766,117707,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 17:22:06
157769,117711,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 17:38:09
157772,117716,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 17:43:09
157773,117717,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 17:46:07
157774,117719,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 17:48:08
157779,117729,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 17:58:08
157780,117731,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 18:03:06
157785,117738,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 18:16:06
157786,117739,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 18:20:09
157787,117741,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 18:29:08
157791,117745,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 18:34:07
157792,117747,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 18:37:07
157793,117748,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 18:38:08
157796,117753,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 18:50:07
157797,117754,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 18:53:06
157799,117756,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 18:55:06
157800,117757,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 18:56:09
157801,117759,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 18:59:08
157802,117760,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 19:01:06
157804,117763,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 19:03:06
157806,117765,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 19:08:07
157807,117768,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 19:16:07
157809,117771,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 19:21:08
157810,117772,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 19:27:06
157811,117774,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 19:28:08
157812,117775,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 19:29:09
157813,117780,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 19:37:09
157815,117783,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 19:46:07
157816,117784,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 19:48:08
157818,117788,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 20:05:07
157819,117789,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 20:08:07
157820,117791,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 20:25:06
157823,117794,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 20:29:06
157825,117797,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 20:38:10
157826,117798,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 20:39:06
157827,117800,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 20:44:10
157828,117801,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 20:49:06
157829,117803,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 20:57:06
157831,117805,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 20:59:08
157832,117806,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 21:05:06
157835,117817,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 21:42:11
157836,117818,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 21:43:06
157837,117821,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 21:45:10
157838,117822,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 21:47:07
157839,117824,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 21:48:07
157844,117831,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 21:56:04
157846,117838,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 22:21:07
157848,117840,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 22:21:16
157854,117856,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 22:53:07
157855,117860,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 23:00:08
157857,117864,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 23:10:08
157858,117865,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 23:14:06
157859,117869,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 23:24:06
157860,117870,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 23:30:07
157861,117872,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 23:32:06
157862,117873,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 23:33:07
157863,117874,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 23:36:06
157864,117875,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 23:39:06
157865,117877,5598,1,Histórico Evolvy,pending,snoozed,2024-08-29 23:56:08
157866,117881,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 00:00:07
157868,117885,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 00:08:06
157869,117886,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 00:16:08
157870,117888,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 00:20:07
157872,117892,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 00:28:07
157874,117901,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 00:58:08
157875,117903,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 01:06:09
157878,117907,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 01:14:07
157879,117908,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 01:17:07
157880,117910,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 01:26:07
157881,117912,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 01:31:09
157882,117914,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 01:33:06
157883,117916,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 01:35:06
157885,117921,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 01:45:09
157886,117922,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 01:49:06
157888,117926,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 02:05:09
157889,117928,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 02:12:06
157890,117929,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 02:16:06
157891,117930,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 02:18:06
157892,117931,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 02:18:10
157893,117933,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 02:19:08
157894,117934,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 02:23:07
157895,117935,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 02:31:08
157897,117939,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 02:46:08
157898,117940,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 02:52:06
157899,117941,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 02:57:04
157901,117944,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 03:18:08
157903,117950,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 03:37:09
157904,117952,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 03:45:06
157905,117953,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 03:58:06
157906,117954,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 04:15:06
157908,117963,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 05:48:05
157911,117972,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 07:15:07
157914,117980,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 08:51:06
157916,117985,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 09:22:06
157918,117989,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 09:35:06
157920,117991,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 09:41:06
157922,117997,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 09:53:07
157923,117999,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 09:59:08
157925,118001,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 10:00:12
157930,118009,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 10:21:08
157931,118010,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 10:21:10
157932,118012,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 10:24:07
157933,118015,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 10:27:06
157934,118016,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 10:27:08
157938,118023,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 10:36:07
157940,118025,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 10:41:05
157941,118027,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 10:46:07
157942,118029,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 10:47:09
157944,118031,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 10:49:06
157947,118034,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 10:54:08
157948,118037,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 10:57:06
157949,118041,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 11:05:11
157950,118042,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 11:06:07
157953,118048,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 11:15:06
157954,118049,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 11:16:09
157955,118050,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 11:19:07
157956,118052,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 11:27:08
157958,118054,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 11:32:09
157960,118058,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 11:37:10
157961,118060,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 11:45:08
157963,118063,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 11:50:08
157964,118065,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 11:52:08
157965,118066,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 11:57:06
157967,118068,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 12:03:11
157968,118069,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 12:03:14
157969,118070,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 12:06:07
157970,118073,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 12:09:07
157972,118075,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 12:10:09
157975,118086,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 12:23:08
157978,118089,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 12:25:15
157980,118091,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 12:30:12
157984,118097,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 12:39:14
157987,118101,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 12:45:06
157988,118104,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 12:54:07
157990,118107,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 13:02:06
157991,118110,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 13:05:07
157992,118112,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 13:11:07
157996,118121,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 13:30:10
157997,118123,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 13:35:10
157998,118129,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 13:40:06
157999,118131,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 13:42:05
158000,118132,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 13:45:09
158001,118136,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 13:50:12
158003,118138,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 13:52:08
158004,118141,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 13:53:06
158005,118142,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 13:55:09
158006,118143,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 13:59:09
158008,118145,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 14:01:06
158010,118147,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 14:06:08
158011,118148,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 14:11:06
158015,118156,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 14:31:07
158016,118157,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 14:33:07
158017,118165,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 14:37:06
158018,118166,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 14:39:06
158019,118168,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 14:42:07
158024,118182,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 15:03:06
158025,118183,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 15:04:05
158027,118185,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 15:16:07
158031,118211,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 15:47:07
158035,118219,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 16:38:08
158039,118231,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 17:13:09
158040,118232,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 17:14:05
158041,118238,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 17:30:07
158042,118243,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 17:56:13
158045,118247,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 18:05:06
158048,118256,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 18:27:10
158050,118258,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 18:34:08
158052,118265,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 18:45:06
158054,118270,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 18:53:08
158057,118275,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 19:07:36
158063,118291,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 20:07:10
208609,118294,5599,1,Histórico Evolvy,pending,snoozed,2024-08-30 20:16:06
158068,118301,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 20:45:06
158069,118303,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 20:54:07
158084,118336,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 21:41:09
158086,118338,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 21:47:05
158092,118350,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 22:31:05
158095,118355,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 22:51:14
158097,118358,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 22:53:05
158100,118366,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 23:24:06
158101,118370,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 23:44:05
158102,118371,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 23:45:07
158103,118372,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 23:52:09
158105,118376,5598,1,Histórico Evolvy,pending,snoozed,2024-08-30 23:57:06
158106,118378,5598,1,Histórico Evolvy,pending,snoozed,2024-08-31 00:07:06
158107,118380,5598,1,Histórico Evolvy,pending,snoozed,2024-08-31 00:09:06
158108,118381,5598,1,Histórico Evolvy,pending,snoozed,2024-08-31 00:10:06
158109,118382,5598,1,Histórico Evolvy,pending,snoozed,2024-08-31 00:15:08
158113,118395,5598,1,Histórico Evolvy,pending,snoozed,2024-08-31 01:00:15
158115,118399,5598,1,Histórico Evolvy,pending,snoozed,2024-08-31 01:25:06
158118,118402,5598,1,Histórico Evolvy,pending,snoozed,2024-08-31 01:35:08
158119,118404,5598,1,Histórico Evolvy,pending,snoozed,2024-08-31 01:47:06
158122,118408,5598,1,Histórico Evolvy,pending,snoozed,2024-08-31 02:05:08
