chatwoot_id,evolvy_id,inbox_id,inbox_name,status_atual,status_nome,created_at,last_activity_at,assignee_id,team_id,msg_count,respostas
210282,135153,11,Grupo Idiomus - Teacher Poli,2,pending,2024-10-13 18:47:07,2025-01-20 15:02:05,,,16,16
210283,135172,11,Grupo Idiomus - Teacher Poli,2,pending,2024-10-13 20:29:07,2025-01-20 15:02:30,,,16,16
210285,135188,11,Grupo Idiomus - Teacher Poli,2,pending,2024-10-13 21:15:06,2025-01-20 15:02:39,,,16,16
210290,135342,11,Grupo Idiomus - Teacher Poli,2,pending,2024-10-14 10:06:06,2025-01-20 15:04:10,,,16,16
210291,135389,11,Grupo Idiomus - Teacher Poli,2,pending,2024-10-14 12:10:07,2025-01-20 15:04:44,,,16,16
210292,135405,11,Grupo Idiomus - Teacher Poli,2,pending,2024-10-14 12:51:06,2025-01-20 15:05:01,,,16,16
210294,135509,11,Grupo Idiomus - Teacher Poli,2,pending,2024-10-14 16:54:07,2025-01-20 15:06:32,,,16,16
210296,135531,11,Grupo Idiomus - Teacher Poli,2,pending,2024-10-14 18:08:07,2025-01-20 15:06:35,,,16,16
210301,135787,11,Grupo Idiomus - Teacher Poli,2,pending,2024-10-15 02:21:08,2025-01-20 15:07:48,,,16,16
210314,136657,11,Grupo Idiomus - Teacher Poli,2,pending,2024-10-17 06:25:07,2024-10-17 06:25:07,,,1,1
210319,137417,11,Grupo Idiomus - Teacher Poli,2,pending,2024-10-19 08:07:05,2025-01-20 15:08:23,,,3,3
210349,139750,11,Grupo Idiomus - Teacher Poli,2,pending,2024-10-24 12:59:07,2024-10-24 12:59:08,,,1,1
210359,141788,11,Grupo Idiomus - Teacher Poli,2,pending,2024-10-29 11:46:22,2024-10-29 11:46:59,,,3,3
